X	Filing Date	Trade Date	Ticker	Company Name	Insider Name	Title	Trade Type	Price	Qty	Owned	ΔOwn	Value	1d	1w	1m	6m
	2024-09-13 16:05:09	2024-04-08	IONQ	Ionq, Inc.	Kramer Thomas G.	CFO	P - Purchase	$9.28	+5	935,899	0%	+$46				
	2024-09-13 16:01:25	2024-09-12	IZEA	Izea Worldwide, Inc.	Gardner Lindsay A	Dir	P - Purchase	$2.69	+10,000	95,118	+12%	+$26,929				
	2024-09-13 15:09:49	2024-09-11	CTTH	Ctt Pharmaceutical Holdings, Inc.	Ctt Pharmaceutical Holdings, Inc.	CEO	P - Purchase	$0.06	+750	5,795,500	0%	+$41				
D	2024-09-13 14:45:58	2024-09-11	LNKB	Linkbancorp, Inc.	Parmer George	Dir	P - Purchase	$6.05	+2,500	1,868,037	0%	+$15,125				
	2024-09-13 14:29:40	2024-09-11	BRID	Bridgford Foods Corp	Bridgford Allan Jr.	Consultant	P - Purchase	$8.80	+1,000	44,000	+2%	+$8,800				
	2024-09-13 14:01:34	2024-09-12	VSCO	Victoria'S Secret & Co.	James Donna	Dir	P - Purchase	$21.43	+1,000	48,183	+2%	+$21,433				
	2024-09-13 14:00:16	2024-09-13	IDN	Intellicheck, Inc.	Smith Guy L	Dir	P - Purchase	$2.01	+1,000	364,909	0%	+$2,010				
	2024-09-13 13:55:36	2024-09-11	POR	Portland General Electric Co /or/	Felton Benjamin	EVP, COO	P - Purchase	$47.49	+11	30,153	0%	+$522				
	2024-09-13 12:36:35	2024-09-11	BEN	Franklin Resources Inc	Johnson Charles B	10%	P - Purchase	$19.08	+100,000	93,391,784	0%	+$1,907,990				
	2024-09-13 12:01:21	2024-09-12	DLX	Deluxe Corp	Zint William C	SVP, Chief Financial Offier	P - Purchase	$19.06	+120	11,584	+1%	+$2,287				
	2024-09-13 11:17:03	2024-09-13	GTLS	Chart Industries Inc	Harty Linda S	Dir	P - Purchase	$113.50	+1,000	10,640	+10%	+$113,500				
	2024-09-13 11:15:56	2024-09-12	TPL	Texas Pacific Land Corp	Stahl Murray	Dir	P - Purchase	$793.67	+12	1,085,362	0%	+$9,524				
	2024-09-13 11:11:00	2024-09-12	GRNT	Granite Ridge Resources, Inc.	Perry Griffin	Dir	P - Purchase	$6.13	+5,000	594,181	+1%	+$30,650				
	2024-09-13 09:16:36	2024-09-11	VEEE	Twin Vee Powercats, Co.	Visconti Joseph C	CEO, 10%	P - Purchase	$0.40	+40,785	2,368,929	+2%	+$16,122				
DM	2024-09-13 09:10:53	2023-09-29	SYRA	Syra Health Corp	Prasad Priya	CFO, COO	P - Purchase	$0.92	+14,448	10,295	-348%	+$13,257				
	2024-09-13 08:59:07	2024-09-11	VEEE	Twin Vee Powercats, Co.	Zimmer Karl J	Pres	P - Purchase	$0.43	+50,000	50,000	New	+$21,270				
M	2024-09-13 08:28:45	2024-09-11	DGICA	Donegal Group Inc	Donegal Mutual Insurance Co	10%	P - Purchase	$15.06	+17,294	17,054,499	0%	+$260,405				
	2024-09-13 06:04:12	2024-09-11	PSTV	Plus Therapeutics, Inc.	Petersen Greg	Dir	P - Purchase	$1.35	+12,500	48,921	+34%	+$16,875				
	2024-09-13 06:04:11	2024-09-11	PSTV	Plus Therapeutics, Inc.	Clowes Howard	Dir	P - Purchase	$1.34	+5,000	26,497	+23%	+$6,681				
EM	2024-09-12 21:58:18	2024-09-06	CNTM	Connectm Technology Solutions, Inc.	Choudhury Mahesh	See Remarks	P - Purchase	$1.12	+53,900	202,038	+36%	+$60,418				
EM	2024-09-12 21:58:06	2024-09-06	CNTM	Connectm Technology Solutions, Inc.	Panigrahi Bhaskar	See Remarks	P - Purchase	$1.06	+68,944	4,176,043	+2%	+$73,215				
	2024-09-12 21:23:52	2024-09-11	BRST	Broad Street Realty, Inc.	Topchy Alexander	CFO	P - Purchase	$0.21	+9,575	450,453	+2%	+$2,011				
M	2024-09-12 20:12:24	2024-09-09	PIII	P3 Health Partners Inc.	Chicago Pacific Founders Ugp Iii, LLC	10%	P - Purchase	$0.54	+240,000	77,025,438	0%	+$128,624				
	2024-09-12 20:07:53	2024-09-11	XPER	Xperi Inc.	Kirchner Jon	CEO, Pres	P - Purchase	$8.65	+5,000	523,692	+1%	+$43,243				
M	2024-09-12 20:06:56	2024-09-10	SST	System1, Inc.	Cee Holdings Trust	10%	P - Purchase	$1.21	+11,813	8,759,644	0%	+$14,266				
	2024-09-12 20:02:05	2024-04-03	DK	Delek Us Holdings, Inc.	Wright Robert G.	SVP, Deputy CFO	P - Purchase	$23.73	+948	28,296	+3%	+$22,499				
	2024-09-12 19:51:46	2024-09-10	DALN	Dallasnews Corp	Decherd Robert W	10%	P - Purchase	$6.00	+25,000	590,665	+4%	+$150,000				
M	2024-09-12 19:31:38	2024-09-10	ETON	Eton Pharmaceuticals, Inc.	Opaleye Management Inc.	10%	P - Purchase	$4.70	+107,500	2,780,000	+4%	+$504,875				
	2024-09-12 19:06:21	2024-09-10	TLSI	Trisalus Life Sciences, Inc.	Szela Mary T	CEO, Pres	P - Purchase	$4.97	+5,000	369,862	+1%	+$24,850				
M	2024-09-12 18:52:47	2024-09-10	APPN	Appian Corp	Abdiel Capital Advisors, LP	10%	P - Purchase	$31.24	+43,378	20,158,446	0%	+$1,355,247				
M	2024-09-12 18:40:00	2024-09-11	CGNT	Cognyte Software Ltd.	Topline Capital Partners, LP	10%	P - Purchase	$6.31	+969,631	9,020,184	+12%	+$6,114,211				
M	2024-09-12 18:31:23	2024-09-11	CGNT	Cognyte Software Ltd.	Topline Capital Management, LLC	See Explanation in Footnotes	P - Purchase	$6.31	+969,631	9,020,184	+12%	+$6,114,211				
	2024-09-12 18:21:11	2024-09-10	ALTI	Alti Global, Inc.	Ilwaddi Holdings	10%	P - Purchase	$3.87	+5,854	18,117,850	0%	+$22,655				
M	2024-09-12 18:21:01	2024-09-11	RDZN	Roadzen Inc.	Malhotra Rohan	See Remarks, 10%	P - Purchase	$1.49	+1,910	23,593,262	0%	+$2,848				
	2024-09-12 18:10:03	2024-09-12	ACA	Arcosa, Inc.	Demetriou Steven J.	Dir	P - Purchase	$87.70	+6,000	9,943	+152%	+$526,200				
	2024-09-12 18:00:52	2024-09-10	MDRR	Medalist Diversified Reit, Inc.	Ore Benjamin	CONTROLLER	P - Purchase	$12.25	+644	3,131	+26%	+$7,889				
M	2024-09-12 18:00:06	2024-09-10	AULT	Ault Alliance, Inc.	Ault Milton C III	Exec COB, 10%	P - Purchase	$0.22	+22,506	129,490	+21%	+$4,880				
M	2024-09-12 17:35:41	2024-09-10	CHRO	Chromocell Therapeutics Corp	Francis Knuettel II	CEO, Pres, CFO, Treas, Secty	P - Purchase	$0.91	+12,000	542,510	+2%	+$10,955				
	2024-09-12 17:15:18	2024-09-12	WEST	Westrock Coffee Co	Ford Joe T	Dir	P - Purchase	$6.97	+5,000	4,009,421	0%	+$34,850				
M	2024-09-12 17:14:23	2024-09-10	INBX	Inhibrx Biosciences, Inc.	Vuori Kristiina Md	Dir	P - Purchase	$15.07	+6,636	13,776	+93%	+$99,992				
	2024-09-12 17:11:23	2024-09-10	PENN	Penn Entertainment, Inc.	Handler David A	Dir	P - Purchase	$17.51	+10,000	313,450	+3%	+$175,100				
	2024-09-12 17:00:24	2024-09-11	PODC	Podcastone, Inc.	Merriman D Jonathan	Dir	P - Purchase	$1.71	+17,800	328,418	+6%	+$30,438				
	2024-09-12 17:00:14	2024-09-12	XXII	22Nd Century Group, Inc.	Firestone Lawrence	CEO	P - Purchase	$0.27	+39,000	54,250	+256%	+$10,468				
M	2024-09-12 17:00:03	2024-09-10	SYRS	Syros Pharmaceuticals, Inc.	Chee Conley	Pres, CEO	P - Purchase	$1.61	+100,000	122,504	+444%	+$160,680				
M	2024-09-12 17:00:03	2024-09-10	SYRS	Syros Pharmaceuticals, Inc.	Haas Jason	CFO	P - Purchase	$1.61	+100,000	124,552	+407%	+$161,240				
	2024-09-12 16:59:02	2024-09-11	NRDY	Nerdy Inc.	Blunt Abigail	Dir	P - Purchase	$0.91	+49,045	50,045	>999%	+$44,631				
M	2024-09-12 16:37:42	2024-09-10	DRIO	Dariohealth Corp.	Nelson Steven Charles	Chief Commercial Officer	P - Purchase	$0.82	+10,000	50,000	+25%	+$8,244				
M	2024-09-12 16:29:39	2024-09-10	GLP	Global Partners LP	Global Gp LLC	General Partner	P - Purchase	$43.52	+9,800	248,981	+4%	+$426,466				
M	2024-09-12 16:27:53	2024-09-10	BBGI	Beasley Broadcast Group Inc	Beasley Caroline	CEO, 10%	P - Purchase	$0.51	+14,000	589,798	+2%	+$7,140				
M	2024-09-12 16:24:49	2024-09-10	BBGI	Beasley Broadcast Group Inc	Beasley Bruce G	Pres, 10%	P - Purchase	$0.53	+10,000	456,182	+2%	+$5,330				
	2024-09-12 16:21:10	2024-09-11	CORZ	Core Scientific, Inc./Tx	Patten Jarrod M	Dir	P - Purchase	$10.10	+2,100	297,760	+1%	+$21,210				
	2024-09-12 16:15:28	2024-09-10	MTDR	Matador Resources Co	Elsener William Thomas	EVP, Reservoir Engineering	P - Purchase	$49.47	+500	102,164	0%	+$24,735				
	2024-09-12 16:15:20	2024-09-12	PRO	Pros Holdings, Inc.	Reiner Andres	Pres, CEO	P - Purchase	$17.20	+7,500	1,008,252	+1%	+$129,000				
M	2024-09-12 16:14:44	2024-09-10	PR	Permian Resources Corp	Quinn William J	Dir	P - Purchase	$12.79	+312,429	312,429	New	+$3,994,821				
	2024-09-12 16:07:17	2024-09-11	THRY	Thryv Holdings, Inc.	Walsh Joe	COB, CEO	P - Purchase	$17.05	+1,500	2,124,358	0%	+$25,575				
M	2024-09-12 16:05:51	2024-09-10	FRD	Friedman Industries Inc	Taylor Mike J	Pres ,  CEO ,  Dir	P - Purchase	$14.40	+1,457	158,611	+1%	+$20,981				
	2024-09-12 16:05:13	2024-09-10	RRGB	Red Robin Gourmet Burgers Inc	Hart Gerard Johan	Pres, CEO	P - Purchase	$3.15	+10,000	616,782	+2%	+$31,526				
M	2024-09-12 16:05:08	2024-09-10	APTV	Aptiv Plc	Clark Kevin P	COB, CEO	P - Purchase	$65.45	+29,770	958,514	+3%	+$1,948,563				
	2024-09-12 16:03:18	2024-09-11	IDN	Intellicheck, Inc.	Sragovicz Adam	CFO	P - Purchase	$2.02	+10,000	10,000	New	+$20,247				
	2024-09-12 16:02:23	2024-09-10	IDN	Intellicheck, Inc.	Lewis Bryan	CEO, Pres	P - Purchase	$2.07	+1,400	13,882	+11%	+$2,898				
	2024-09-12 16:01:03	2024-09-11	CODI	Compass Diversified Holdings	Locke Simon Heidi	See Remark (a)	P - Purchase	$20.16	+19,800	22,288	+796%	+$399,075				
	2024-09-12 16:01:03	2024-09-12	CODI	Compass Diversified Holdings	Keller Stephen	See Remark (a)	P - Purchase	$20.40	+5,000	5,340	>999%	+$101,978				
	2024-09-12 15:23:32	2024-08-27	HRGN	Harvard Apparatus Regenerative Technology, Inc.	He Junli	CEO	P - Purchase	$3.37	+5,101	259,701	+2%	+$17,190				
	2024-09-12 14:53:39	2024-09-11	FAT	Fat Brands, Inc	Fog Cutter Holdings, LLC	10%	P - Purchase	$9.53	+1,000	4,000	+33%	+$9,530				
DM	2024-09-12 14:38:31	2024-09-10	RDI	Reading International Inc	McEachern Douglas James	Dir	P - Purchase	$1.74	+7,500	61,505	+14%	+$13,075				
	2024-09-12 14:37:17	2024-09-11	BWFG	Bankwell Financial Group, Inc.	Seidman Lawrence B	Dir	P - Purchase	$29.50	+133	740,588	0%	+$3,924				
	2024-09-12 14:35:33	2024-09-11	BWFG	Bankwell Financial Group, Inc.	Porto Carl M	Dir	P - Purchase	$29.50	+127	45,275	0%	+$3,747				
	2024-09-12 14:34:11	2024-09-11	BWFG	Bankwell Financial Group, Inc.	Dunne Jeffrey R	Dir	P - Purchase	$29.50	+124	7,319	+2%	+$3,658				
	2024-09-12 14:33:11	2024-09-11	BWFG	Bankwell Financial Group, Inc.	Drexler Blake S	Dir	P - Purchase	$29.50	+7	256,598	0%	+$207				
	2024-09-12 14:30:51	2024-09-11	BWFG	Bankwell Financial Group, Inc.	Dale Eric J	Dir	P - Purchase	$29.50	+209	74,210	0%	+$6,166				
	2024-09-12 14:10:03	2024-09-11	LFMD	Lifemd, Inc.	Galluppi Stefan	Chief Innovation Officer	P - Purchase	$4.93	+3,000	45,449	+7%	+$14,790				
	2024-09-12 11:34:23	2024-09-10	DG	Dollar General Corp	Bryant Warren F	Dir	P - Purchase	$80.83	+1,000	42,880	+2%	+$80,825				
	2024-09-12 11:18:39	2024-09-11	TPL	Texas Pacific Land Corp	Stahl Murray	Dir	P - Purchase	$784.79	+12	1,085,350	0%	+$9,417				
	2024-09-12 10:22:20	2024-09-10	DLX	Deluxe Corp	McCarthy Barry C	Pres, CEO	P - Purchase	$19.08	+2,820	178,670	+2%	+$53,806				
	2024-09-12 06:32:55	2024-09-11	KPRX	Kiora Pharmaceuticals Inc	Stengone Carmine N.	Dir	P - Purchase	$3.68	+1,250	1,250	New	+$4,600				
D	2024-09-11 20:56:30	2024-09-05	AAM	Aa Mission Acquisition Corp.	Sun Qing Bill	CEO, 10%	P - Purchase	$10.00	+90,000	9,474,000	+1%	+$900,000				
